"iso_code","location","month","population","total_cases","total_deaths","new_cases_smoothed"
"FIN","Finland",2021-11-01,5548361,188390,1478,1207.857
"FIN","Finland",2021-12-01,5548361,270829,1714,5212.714
"FIN","Finland",2022-01-01,5548361,489870,1990,8436.286
"FIN","Finland",2022-02-01,5548361,637757,2366,7868.714
"FIN","Finland",2022-03-01,5548361,671773,2387,NA
"FJI","Fiji",2020-01-01,902899,NA,NA,NA
"FJI","Fiji",2020-02-01,902899,NA,NA,NA
"FJI","Fiji",2020-03-01,902899,NA,NA,NA
"FJI","Fiji",2020-04-01,902899,18,NA,1.429
"FJI","Fiji",2020-05-01,902899,18,NA,0
"FJI","Fiji",2020-06-01,902899,18,NA,0
"FJI","Fiji",2020-07-01,902899,27,NA,1.143
"FJI","Fiji",2020-08-01,902899,28,2,0.143
"FJI","Fiji",2020-09-01,902899,32,2,0.429
"FJI","Fiji",2020-10-01,902899,34,2,0.143
"FJI","Fiji",2020-11-01,902899,42,2,1
"FJI","Fiji",2020-12-01,902899,49,2,0.857
"FJI","Fiji",2021-01-01,902899,55,2,0.571
"FJI","Fiji",2021-02-01,902899,59,2,0.429
"FJI","Fiji",2021-03-01,902899,67,2,1
"FJI","Fiji",2021-04-01,902899,117,2,4.714
"FJI","Fiji",2021-05-01,902899,438,4,28.571
"FJI","Fiji",2021-06-01,902899,4418,21,267.714
"FJI","Fiji",2021-07-01,902899,29781,238,1201.571
"FJI","Fiji",2021-08-01,902899,46716,496,1103.429
"FJI","Fiji",2021-09-01,902899,51023,624,323
"FJI","Fiji",2021-10-01,902899,52141,674,84.286
"FJI","Fiji",2021-11-01,902899,52506,696,21.714
"FJI","Fiji",2021-12-01,902899,53332,698,89.429
"FJI","Fiji",2022-01-01,902899,62855,801,444.286
"FJI","Fiji",2022-02-01,902899,63930,834,134.857
"FJI","Fiji",2022-03-01,902899,64019,834,44.571
"FLK","Falkland Islands",2020-04-01,3528,13,NA,NA
"FLK","Falkland Islands",2020-05-01,3528,13,NA,0
"FLK","Falkland Islands",2020-06-01,3528,13,NA,0
"FLK","Falkland Islands",2020-07-01,3528,13,NA,0
"FLK","Falkland Islands",2020-08-01,3528,13,NA,0
"FLK","Falkland Islands",2020-09-01,3528,13,NA,0
"FLK","Falkland Islands",2020-10-01,3528,13,NA,0
"FLK","Falkland Islands",2020-11-01,3528,16,NA,0.286
"FLK","Falkland Islands",2020-12-01,3528,29,NA,0.857
"FLK","Falkland Islands",2021-01-01,3528,41,NA,1.286
"FLK","Falkland Islands",2021-02-01,3528,54,NA,1.714
"FLK","Falkland Islands",2021-03-01,3528,54,NA,0
"FLK","Falkland Islands",2021-04-01,3528,63,NA,0.857
"FLK","Falkland Islands",2021-05-01,3528,63,NA,0
"FLK","Falkland Islands",2021-06-01,3528,63,NA,0
"FLK","Falkland Islands",2021-07-01,3528,63,NA,0
"FLK","Falkland Islands",2021-08-01,3528,66,NA,0.429
"FLK","Falkland Islands",2021-09-01,3528,67,NA,0.143
"FLK","Falkland Islands",2021-10-01,3528,69,NA,NA
"FLK","Falkland Islands",2021-11-01,3528,79,NA,1.429
"FLK","Falkland Islands",2021-12-01,3528,83,NA,0.571
"FLK","Falkland Islands",2022-01-01,3528,89,NA,0.571
"FLK","Falkland Islands",2022-02-01,3528,110,NA,2
"FLK","Falkland Islands",2022-03-01,3528,115,NA,1.143
"FRA","France",2020-01-01,67422000,5,NA,NA
"FRA","France",2020-02-01,67422000,100,NA,12.571
"FRA","France",2020-03-01,67422000,52229,3526,4270.286
"FRA","France",2020-04-01,67422000,169021,24349,NA
"FRA","France",2020-05-01,67422000,190895,28805,NA
"FRA","France",2020-06-01,67422000,204160,29846,NA
"FRA","France",2020-07-01,67422000,227151,30268,NA
"FRA","France",2020-08-01,67422000,320559,30646,5189.143
"FRA","France",2020-09-01,67422000,603998,31971,12201.286
"FRA","France",2020-10-01,67422000,1407089,36798,41649
"FRA","France",2020-11-01,67422000,2262406,52743,NA
"FRA","France",2020-12-01,67422000,2660676,64644,14957.571
"FRA","France",2021-01-01,67422000,3237858,76069,20514
"FRA","France",2021-02-01,67422000,3797210,86440,22237
"FRA","France",2021-03-01,67422000,4686013,95653,38916.714
"FRA","France",2021-04-01,67422000,5658469,104528,45628.857
"FRA","France",2021-05-01,67422000,5959322,109544,NA
"FRA","France",2021-06-01,67422000,5817787,111110,9749
"FRA","France",2021-07-01,67422000,6169957,111905,21505.857
"FRA","France",2021-08-01,67422000,6794224,114483,24508
"FRA","France",2021-09-01,67422000,7057937,116727,17068.286
"FRA","France",2021-10-01,67422000,7211532,117717,5863
"FRA","France",2021-11-01,67422000,7720283,119193,32119.571
"FRA","France",2021-12-01,67422000,10018021,123805,141345.429
"FRA","France",2022-01-01,67422000,19196399,131011,366554.714
"FRA","France",2022-02-01,67422000,22755526,138436,322093.571
"FRA","France",2022-03-01,67422000,23064766,139312,54468
"FRO","Faeroe Islands",2020-03-01,49053,169,NA,NA
"FRO","Faeroe Islands",2020-04-01,49053,187,NA,5.857
"FRO","Faeroe Islands",2020-05-01,49053,187,NA,0
"FRO","Faeroe Islands",2020-06-01,49053,187,NA,0
"FRO","Faeroe Islands",2020-07-01,49053,225,NA,4.857
"FRO","Faeroe Islands",2020-08-01,49053,411,NA,14
"FRO","Faeroe Islands",2020-09-01,49053,467,NA,4.143
"FRO","Faeroe Islands",2020-10-01,49053,495,NA,2.429
"FRO","Faeroe Islands",2020-11-01,49053,503,NA,0.714
"FRO","Faeroe Islands",2020-12-01,49053,610,NA,7.286
"FRO","Faeroe Islands",2021-01-01,49053,654,NA,6.143
"FRO","Faeroe Islands",2021-02-01,49053,658,1,0.429
"FRO","Faeroe Islands",2021-03-01,49053,661,1,0.429
"FRO","Faeroe Islands",2021-04-01,49053,664,1,0.286
"FRO","Faeroe Islands",2021-05-01,49053,718,1,6
"FRO","Faeroe Islands",2021-06-01,49053,776,1,4.571
"FRO","Faeroe Islands",2021-07-01,49053,983,2,14
"FRO","Faeroe Islands",2021-08-01,49053,1001,2,2.143
"FRO","Faeroe Islands",2021-09-01,49053,1178,2,13.143
"FRO","Faeroe Islands",2021-10-01,49053,2145,2,80.429
"FRO","Faeroe Islands",2021-11-01,49053,3626,13,85.286
"FRO","Faeroe Islands",2021-12-01,49053,5764,14,103.571
"FRO","Faeroe Islands",2022-01-01,49053,19625,18,779.286
"FRO","Faeroe Islands",2022-02-01,49053,34237,28,787.429
"FRO","Faeroe Islands",2022-03-01,49053,34658,28,NA
"FSM","Micronesia (country)",2021-01-01,116255,1,NA,NA
"FSM","Micronesia (country)",2021-02-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-03-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-04-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-05-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-06-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-07-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-08-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-09-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-10-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-11-01,116255,1,NA,0
"FSM","Micronesia (country)",2021-12-01,116255,1,NA,0
"FSM","Micronesia (country)",2022-01-01,116255,1,NA,0
"FSM","Micronesia (country)",2022-02-01,116255,1,NA,0
"FSM","Micronesia (country)",2022-03-01,116255,1,NA,0
"GAB","Gabon",2020-03-01,2278829,16,NA,NA
"GAB","Gabon",2020-04-01,2278829,276,3,15.714
"GAB","Gabon",2020-05-01,2278829,2655,17,126.429
"GAB","Gabon",2020-06-01,2278829,5394,42,137.857
"GAB","Gabon",2020-07-01,2278829,7352,49,109.143
"GAB","Gabon",2020-08-01,2278829,8533,53,81.571
"GAB","Gabon",2020-09-01,2278829,8766,54,17.714
"GAB","Gabon",2020-10-01,2278829,8968,55,11.429
"GAB","Gabon",2020-11-01,2278829,9214,60,12.714
"GAB","Gabon",2020-12-01,2278829,9571,64,14.571
"GAB","Gabon",2021-01-01,2278829,10748,68,67.143
"GAB","Gabon",2021-02-01,2278829,14564,83,161
"GAB","Gabon",2021-03-01,2278829,19550,118,200.857
"GAB","Gabon",2021-04-01,2278829,23075,139,205.286
"GAB","Gabon",2021-05-01,2278829,24429,152,91.714
"GAB","Gabon",2021-06-01,2278829,24984,159,38.143
"GAB","Gabon",2021-07-01,2278829,25384,164,21.286
"GAB","Gabon",2021-08-01,2278829,25888,166,24.429
"GAB","Gabon",2021-09-01,2278829,30155,186,211.857
"GAB","Gabon",2021-10-01,2278829,35525,239,295.571
"GAB","Gabon",2021-11-01,2278829,37342,279,134.714
"GAB","Gabon",2021-12-01,2278829,41798,288,537
"GAB","Gabon",2022-01-01,2278829,46925,301,537
"GAB","Gabon",2022-02-01,2278829,47543,303,103.857
"GAB","Gabon",2022-03-01,2278829,47559,303,5.571
"GBR","United Kingdom",2020-01-01,68207114,2,NA,NA
"GBR","United Kingdom",2020-02-01,68207114,61,NA,NA
"GBR","United Kingdom",2020-03-01,68207114,38598,NA,3358.571
"GBR","United Kingdom",2020-04-01,68207114,178074,26719,4855.714
"GBR","United Kingdom",2020-05-01,68207114,256701,37490,4542.571
"GBR","United Kingdom",2020-06-01,68207114,284278,40441,1470.571
"GBR","United Kingdom",2020-07-01,68207114,303764,41236,753
"GBR","United Kingdom",2020-08-01,68207114,336491,41549,1324.143
"GBR","United Kingdom",2020-09-01,68207114,453928,42191,6221
"GBR","United Kingdom",2020-10-01,68207114,1012494,46603,22685.143
"GBR","United Kingdom",2020-11-01,68207114,1630899,58496,25344.429
"GBR","United Kingdom",2020-12-01,68207114,2491790,73569,42915
"GBR","United Kingdom",2021-01-01,68207114,3820811,106240,59681.714
"GBR","United Kingdom",2021-02-01,68207114,4180588,122935,23768.143
"GBR","United Kingdom",2021-03-01,68207114,4349834,126799,7981.571
"GBR","United Kingdom",2021-04-01,68207114,4420677,127603,NA
"GBR","United Kingdom",2021-05-01,68207114,4491403,127868,NA
"GBR","United Kingdom",2021-06-01,68207114,4805237,128226,19031.286
"GBR","United Kingdom",2021-07-01,68207114,5865732,129740,47382.429
"GBR","United Kingdom",2021-08-01,68207114,6800151,132630,34113
"GBR","United Kingdom",2021-09-01,68207114,7818640,136761,38546.857
"GBR","United Kingdom",2021-10-01,68207114,9070790,140735,47267.714
"GBR","United Kingdom",2021-11-01,68207114,10246652,145072,43755.429
"GBR","United Kingdom",2021-12-01,68207114,12964690,148737,150023
"GBR","United Kingdom",2022-01-01,68207114,17357576,155884,NA
"GBR","United Kingdom",2022-02-01,68207114,18937085,161504,NA
"GBR","United Kingdom",2022-03-01,68207114,19172095,162152,NA
"GEO","Georgia",2020-02-01,3979773,1,NA,NA
"GEO","Georgia",2020-03-01,3979773,110,NA,NA
"GEO","Georgia",2020-04-01,3979773,539,NA,20.857
"GEO","Georgia",2020-05-01,3979773,783,12,18
"GEO","Georgia",2020-06-01,3979773,928,15,9.571
"GEO","Georgia",2020-07-01,3979773,1168,17,14.714
"GEO","Georgia",2020-08-01,3979773,1487,19,15.857
"GEO","Georgia",2020-09-01,3979773,6192,39,293.143
"GEO","Georgia",2020-10-01,3979773,38936,307,1823.429
"GEO","Georgia",2020-11-01,3979773,135584,1267,3948
"GEO","Georgia",2020-12-01,3979773,227420,2505,4473.857
"GEO","Georgia",2021-01-01,3979773,258111,3178,1437.143
"GEO","Georgia",2021-02-01,3979773,270758,3510,647.857
"GEO","Georgia",2021-03-01,3979773,281761,3778,447.571
"GEO","Georgia",2021-04-01,3979773,310310,4110,1253.571
"GEO","Georgia",2021-05-01,3979773,343963,4773,1502
"GEO","Georgia",2021-06-01,3979773,366078,5316,877.857
"GEO","Georgia",2021-07-01,3979773,419534,5820,2690.857
"GEO","Georgia",2021-08-01,3979773,549811,7408,5025.429
"GEO","Georgia",2021-09-01,3979773,613012,8946,3664.857
"GEO","Georgia",2021-10-01,3979773,719247,10045,4522.857
"GEO","Georgia",2021-11-01,3979773,845643,12054,4875.143
"GEO","Georgia",2021-12-01,3979773,934741,13800,3959.857
"GEO","Georgia",2022-01-01,3979773,1175923,14980,16647.286
"GEO","Georgia",2022-02-01,3979773,1605472,16163,21690
"GEO","Georgia",2022-03-01,3979773,1623672,16338,6650
"GGY","Guernsey",2021-01-01,63385,NA,NA,NA
"GGY","Guernsey",2021-02-01,63385,NA,NA,NA
"GGY","Guernsey",2021-03-01,63385,NA,NA,NA
"GGY","Guernsey",2021-04-01,63385,NA,NA,NA
"GGY","Guernsey",2021-05-01,63385,NA,NA,NA
"GGY","Guernsey",2021-06-01,63385,NA,NA,NA
"GGY","Guernsey",2021-07-01,63385,NA,NA,NA
"GGY","Guernsey",2021-08-01,63385,NA,NA,NA
"GGY","Guernsey",2021-09-01,63385,NA,NA,NA
"GGY","Guernsey",2021-10-01,63385,NA,NA,NA
"GGY","Guernsey",2021-11-01,63385,NA,NA,NA
"GGY","Guernsey",2021-12-01,63385,NA,NA,NA
"GGY","Guernsey",2022-01-01,63385,NA,NA,NA
"GGY","Guernsey",2022-02-01,63385,NA,NA,NA
"GHA","Ghana",2020-03-01,31732128,161,NA,NA
"GHA","Ghana",2020-04-01,31732128,2074,17,131.429
"GHA","Ghana",2020-05-01,31732128,8070,36,348.429
"GHA","Ghana",2020-06-01,31732128,17741,112,456.714
"GHA","Ghana",2020-07-01,31732128,35501,182,781.429
"GHA","Ghana",2020-08-01,31732128,44298,276,737.571
"GHA","Ghana",2020-09-01,31732128,46626,301,127
"GHA","Ghana",2020-10-01,31732128,48055,320,83
"GHA","Ghana",2020-11-01,31732128,51667,323,175.714
"GHA","Ghana",2020-12-01,31732128,54771,335,153
"GHA","Ghana",2021-01-01,31732128,67010,416,888
"GHA","Ghana",2021-02-01,31732128,84023,607,880.429
"GHA","Ghana",2021-03-01,31732128,90583,743,509.429
"GHA","Ghana",2021-04-01,31732128,92562,779,107.857
"GHA","Ghana",2021-05-01,31732128,93898,785,96.143
"GHA","Ghana",2021-06-01,31732128,95914,796,96.857
"GHA","Ghana",2021-07-01,31732128,103019,823,551.286
"GHA","Ghana",2021-08-01,31732128,119436,1036,743.857
"GHA","Ghana",2021-09-01,31732128,127482,1156,558.714
"GHA","Ghana",2021-10-01,31732128,130077,1175,174.857
"GHA","Ghana",2021-11-01,31732128,130920,1209,51.714
"GHA","Ghana",2021-12-01,31732128,142986,1295,1204.429
"GHA","Ghana",2022-01-01,31732128,156920,1395,1348.857
"GHA","Ghana",2022-02-01,31732128,159674,1442,179.286
"GHA","Ghana",2022-03-01,31732128,160028,1442,NA
"GIB","Gibraltar",2020-03-01,33691,69,NA,NA
"GIB","Gibraltar",2020-04-01,33691,144,NA,7.857
"GIB","Gibraltar",2020-05-01,33691,170,NA,NA
"GIB","Gibraltar",2020-06-01,33691,177,NA,2.571
"GIB","Gibraltar",2020-07-01,33691,187,NA,0.857
"GIB","Gibraltar",2020-08-01,33691,288,NA,6.714
"GIB","Gibraltar",2020-09-01,33691,396,NA,5.571
"GIB","Gibraltar",2020-10-01,33691,697,NA,15.571
"GIB","Gibraltar",2020-11-01,33691,1020,NA,15.714
"GIB","Gibraltar",2020-12-01,33691,2040,7,82.143
"GIB","Gibraltar",2021-01-01,33691,4114,77,126.857
"GIB","Gibraltar",2021-02-01,33691,4239,93,19.429
"GIB","Gibraltar",2021-03-01,33691,4274,94,2.714
"GIB","Gibraltar",2021-04-01,33691,4291,94,NA
"GIB","Gibraltar",2021-05-01,33691,4295,94,NA
"GIB","Gibraltar",2021-06-01,33691,4348,94,3.571
"GIB","Gibraltar",2021-07-01,33691,4965,94,31.143
"GIB","Gibraltar",2021-08-01,33691,5354,97,25.857
"GIB","Gibraltar",2021-09-01,33691,5549,97,8.429
"GIB","Gibraltar",2021-10-01,33691,5992,98,19.714
"GIB","Gibraltar",2021-11-01,33691,7248,98,66.429
"GIB","Gibraltar",2021-12-01,33691,8701,100,88.143
"GIB","Gibraltar",2022-01-01,33691,12950,101,152.857
"GIB","Gibraltar",2022-02-01,33691,15428,101,140.286
"GIB","Gibraltar",2022-03-01,33691,15622,101,NA
"GIN","Guinea",2020-03-01,13497237,22,NA,NA
"GIN","Guinea",2020-04-01,13497237,1495,NA,90.429
"GIN","Guinea",2020-05-01,13497237,3706,23,92.857
"GIN","Guinea",2020-06-01,13497237,5391,33,94
"GIN","Guinea",2020-07-01,13497237,7308,46,82.714
"GIN","Guinea",2020-08-01,13497237,9409,59,99.571
"GIN","Guinea",2020-09-01,13497237,10652,66,61
"GIN","Guinea",2020-10-01,13497237,12072,72,70.857
"GIN","Guinea",2020-11-01,13497237,13119,76,82.571
"GIN","Guinea",2020-12-01,13497237,13722,81,36.571
"GIN","Guinea",2021-01-01,13497237,14546,82,32.571
"GIN","Guinea",2021-02-01,13497237,15992,89,96.857
"GIN","Guinea",2021-03-01,13497237,19908,125,167.429
"GIN","Guinea",2021-04-01,13497237,22215,144,121.571
"GIN","Guinea",2021-05-01,13497237,23177,161,54.429
"GIN","Guinea",2021-06-01,13497237,23770,171,34.571
"GIN","Guinea",2021-07-01,13497237,25688,220,99.286
"GIN","Guinea",2021-08-01,13497237,29501,337,188.429
"GIN","Guinea",2021-09-01,13497237,30411,379,90.429
"GIN","Guinea",2021-10-01,13497237,30653,385,12.286
"GIN","Guinea",2021-11-01,13497237,30770,387,6.857
"GIN","Guinea",2021-12-01,13497237,32051,391,153.571
"GIN","Guinea",2022-01-01,13497237,36166,419,298.286
"GIN","Guinea",2022-02-01,13497237,36397,440,35.571
"GIN","Guinea",2022-03-01,13497237,36397,440,0.571
"GMB","Gambia",2020-03-01,2486937,4,NA,NA
"GMB","Gambia",2020-04-01,2486937,11,1,0.714
"GMB","Gambia",2020-05-01,2486937,25,1,1.143
"GMB","Gambia",2020-06-01,2486937,49,2,1.571
"GMB","Gambia",2020-07-01,2486937,498,9,40.286
"GMB","Gambia",2020-08-01,2486937,2963,96,NA
"GMB","Gambia",2020-09-01,2486937,3579,112,51.286
"GMB","Gambia",2020-10-01,2486937,3672,119,6
"GMB","Gambia",2020-11-01,2486937,3742,123,3.571
"GMB","Gambia",2020-12-01,2486937,3797,124,5.571
"GMB","Gambia",2021-01-01,2486937,4090,128,18.857
"GMB","Gambia",2021-02-01,2486937,4712,150,36
"GMB","Gambia",2021-03-01,2486937,5459,165,47.143
"GMB","Gambia",2021-04-01,2486937,5898,174,26
"GMB","Gambia",2021-05-01,2486937,5993,179,6.286
"GMB","Gambia",2021-06-01,2486937,6079,181,6.429
"GMB","Gambia",2021-07-01,2486937,7709,212,112.714
